"GEO_ID","NAME","GEO_ID_F","NAICS2017","NAICS2017_LABEL","NAICS2017_F","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","ESTAB_F","PAYANN","PAYANN_F","PAYANN_N","PAYANN_N_F","PAYQTR1","PAYQTR1_F","PAYQTR1_N","PAYQTR1_N_F","EMP","EMP_F","EMP_N","EMP_N_F",
"0500000US51047","Culpeper County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","323","null","H","H","76","null","J","J","21","null","J","J",
"0500000US51059","Fairfax County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","52","null","12688","null","J","J","2923","null","J","J","485","null","J","J",
"0500000US51059","Fairfax County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51059","Fairfax County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","31","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51059","Fairfax County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","14","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51061","Fauquier County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","404","null","J","J","102","null","J","J","25","null","J","J",
"0500000US51067","Franklin County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","732","null","J","J","142","null","J","J","28","null","J","J",
"0500000US51069","Frederick County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","575","null","J","J","141","null","J","J","38","null","J","J",
"0500000US51069","Frederick County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51085","Hanover County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","884","null","H","H","227","null","H","H","55","null","H","H",
"0500000US51085","Hanover County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51087","Henrico County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","22","null","3897","null","J","J","930","null","J","J","218","null","J","J",
"0500000US51087","Henrico County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51087","Henrico County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","9","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51087","Henrico County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","9","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51093","Isle of Wight County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","424","null","J","J","107","null","J","J","32","null","J","J",
"0500000US51093","Isle of Wight County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51095","James City County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","379","null","G","G","94","null","G","G","19","null","J","J",
"0500000US51107","Loudoun County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","19","null","6338","null","J","J","2121","null","J","J","322","null","J","J",
"0500000US51107","Loudoun County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","10","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51107","Loudoun County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51109","Louisa County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","351","null","J","J","85","null","J","J","24","null","J","J",
"0500000US51109","Louisa County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51117","Mecklenburg County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","381","null","J","J","98","null","J","J","23","null","J","J",
"0500000US51121","Montgomery County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","881","null","J","J","216","null","J","J","44","null","J","J",
"0500000US51125","Nelson County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","230","null","H","H","56","null","G","G","19","null","J","J",
"0500000US51125","Nelson County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51137","Orange County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","316","null","J","J","82","null","J","J","22","null","J","J",
"0500000US51145","Powhatan County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","354","null","J","J","86","null","J","J","22","null","J","J",
"0500000US51145","Powhatan County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51153","Prince William County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","16","null","4492","null","J","J","1153","null","J","J","202","null","J","J",
"0500000US51153","Prince William County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51153","Prince William County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","9","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51161","Roanoke County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","541","null","H","H","131","null","H","H","27","null","H","H",
"0500000US51161","Roanoke County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51165","Rockingham County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","421","null","J","J","112","null","J","J","28","null","J","J",
"0500000US51171","Shenandoah County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","308","null","J","J","77","null","J","J","18","null","J","J",
"0500000US51177","Spotsylvania County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","7","null","1095","null","J","J","267","null","J","J","77","null","J","J",
"0500000US51177","Spotsylvania County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51179","Stafford County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","610","null","J","J","156","null","J","J","40","null","J","J",
"0500000US51185","Tazewell County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","318","null","J","J","78","null","J","J","19","null","J","J",
"0500000US51199","York County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","738","null","J","J","188","null","J","J","57","null","J","J",
"0500000US51199","York County, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51510","Alexandria city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","14","null","3495","null","G","G","810","null","G","G","149","null","H","H",
"0500000US51510","Alexandria city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51510","Alexandria city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51510","Alexandria city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51510","Alexandria city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51540","Charlottesville city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","825","null","H","H","187","null","H","H","51","null","J","J",
"0500000US51540","Charlottesville city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51550","Chesapeake city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","9","null","1912","null","J","J","466","null","J","J","95","null","J","J",
"0500000US51550","Chesapeake city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51550","Chesapeake city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51590","Danville city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","596","null","J","J","147","null","J","J","35","null","J","J",
"0500000US51600","Fairfax city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","1423","null","J","J","303","null","J","J","53","null","J","J",
"0500000US51600","Fairfax city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51610","Falls Church city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","1192","null","H","H","301","null","H","H","35","null","G","G",
"0500000US51630","Fredericksburg city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","1132","null","J","J","269","null","J","J","56","null","J","J",
"0500000US51630","Fredericksburg city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51650","Hampton city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","8","null","1336","null","J","J","343","null","J","J","86","null","J","J",
"0500000US51650","Hampton city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51650","Hampton city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51660","Harrisonburg city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","551","null","J","J","137","null","J","J","37","null","J","J",
"0500000US51680","Lynchburg city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","613","null","J","J","152","null","J","J","40","null","J","J",
"0500000US51680","Lynchburg city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51700","Newport News city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","9","null","1924","null","J","J","443","null","J","J","100","null","J","J",
"0500000US51700","Newport News city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51710","Norfolk city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","11","null","2363","null","H","H","531","null","J","J","130","null","J","J",
"0500000US51710","Norfolk city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51710","Norfolk city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51730","Petersburg city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","534","null","J","J","134","null","J","J","31","null","J","J",
"0500000US51740","Portsmouth city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","887","null","J","J","232","null","J","J","65","null","J","J",
"0500000US51740","Portsmouth city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51760","Richmond city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","19","null","2761","null","H","H","691","null","H","H","163","null","H","H",
"0500000US51760","Richmond city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51760","Richmond city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51760","Richmond city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","8","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51770","Roanoke city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","1028","null","J","J","250","null","J","J","47","null","H","H",
"0500000US51770","Roanoke city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51790","Staunton city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","340","null","J","J","77","null","J","J","20","null","J","J",
"0500000US51800","Suffolk city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","670","null","J","J","152","null","J","J","46","null","J","J",
"0500000US51810","Virginia Beach city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","19","null","4602","null","H","H","1012","null","J","J","217","null","J","J",
"0500000US51810","Virginia Beach city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51810","Virginia Beach city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","11","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US51830","Williamsburg city, Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","518","null","G","G","121","null","G","G","24","null","G","G",
"0500000US53005","Benton County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","7","null","1406","null","G","G","331","null","G","G","64","null","G","G",
"0500000US53005","Benton County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53007","Chelan County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","14","null","3371","null","G","G","681","null","G","G","117","null","G","G",
"0500000US53007","Chelan County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53007","Chelan County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53011","Clark County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","12","null","2409","null","H","H","553","null","G","G","82","null","G","G",
"0500000US53011","Clark County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53011","Clark County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53015","Cowlitz County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","225","null","J","J","75","null","J","J","11","null","J","J",
"0500000US53025","Grant County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","118","null","J","J","23","null","J","J","3","null","J","J",
"0500000US53025","Grant County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53027","Grays Harbor County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","327","null","G","G","71","null","G","G","11","null","G","G",
"0500000US53027","Grays Harbor County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53029","Island County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","484","null","J","J","118","null","J","J","22","null","H","H",
"0500000US53029","Island County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53029","Island County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53033","King County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","84","null","20313","null","H","H","4475","null","G","G","646","null","G","G",
"0500000US53033","King County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","42","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53033","King County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","25","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53033","King County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","10","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53033","King County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53035","Kitsap County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","10","null","1632","null","H","H","391","null","H","H","71","null","H","H",
"0500000US53035","Kitsap County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53035","Kitsap County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53041","Lewis County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","250","null","G","G","48","null","G","G","12","null","J","J",
"0500000US53047","Okanogan County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","85","null","J","J","25","null","J","J","5","null","J","J",
"0500000US53047","Okanogan County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53053","Pierce County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","28","null","4134","null","G","G","828","null","G","G","145","null","H","H",
"0500000US53053","Pierce County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","19","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53053","Pierce County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53057","Skagit County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","314","null","G","G","79","null","G","G","13","null","J","J",
"0500000US53061","Snohomish County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","21","null","2770","null","G","G","676","null","G","G","102","null","H","H",
"0500000US53061","Snohomish County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","14","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53061","Snohomish County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53063","Spokane County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","17","null","6521","null","G","G","1445","null","G","G","219","null","H","H",
"0500000US53063","Spokane County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","8","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53063","Spokane County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53067","Thurston County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","10","null","2554","null","H","H","627","null","H","H","78","null","H","H",
"0500000US53067","Thurston County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53071","Walla Walla County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","353","null","G","G","88","null","H","H","16","null","G","G",
"0500000US53071","Walla Walla County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53073","Whatcom County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","11","null","1614","null","G","G","464","null","G","G","83","null","H","H",
"0500000US53073","Whatcom County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53073","Whatcom County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US53077","Yakima County, Washington","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","505","null","H","H","121","null","H","H","25","null","J","J",
"0500000US54003","Berkeley County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","446","null","J","J","104","null","J","J","17","null","J","J",
"0500000US54011","Cabell County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","8","null","953","null","G","G","209","null","G","G","44","null","G","G",
"0500000US54011","Cabell County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US54025","Greenbrier County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","407","null","G","G","117","null","G","G","23","null","H","H",
"0500000US54029","Hancock County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","182","null","G","G","41","null","G","G","11","null","G","G",
"0500000US54029","Hancock County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US54037","Jefferson County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","136","null","J","J","34","null","J","J","8","null","J","J",
"0500000US54055","Mercer County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","351","null","J","J","78","null","J","J","11","null","J","J",
"0500000US54059","Mingo County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","93","null","G","G","22","null","G","G","8","null","G","G",
"0500000US54059","Mingo County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US54061","Monongalia County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","610","null","J","J","145","null","J","J","33","null","J","J",
"0500000US54069","Ohio County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","312","null","J","J","71","null","J","J","12","null","J","J",
"0500000US54079","Putnam County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","215","null","J","J","46","null","J","J","13","null","J","J",
"0500000US54081","Raleigh County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","444","null","J","J","106","null","J","J","20","null","J","J",
"0500000US54099","Wayne County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","277","null","H","H","55","null","H","H","17","null","G","G",
"0500000US54107","Wood County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","338","null","J","J","77","null","J","J","15","null","J","J",
"0500000US54107","Wood County, West Virginia","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55005","Barron County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","7","null","258","null","G","G","72","null","G","G","24","null","H","H",
"0500000US55005","Barron County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55009","Brown County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","13","null","974","null","G","G","199","null","G","G","56","null","H","H",
"0500000US55009","Brown County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","7","null","N","N","N","N","N","N","N","N","N","N","N","N",
